time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.1400000000000006,-0.008137022791818665,-0.08663597486838258,11.503886216795662,6.249058820761718,6.275967294117532,0.0,0.0071786736622434615,-0.24510920306838402,2.8869064908713744,-0.049702251870142454,-0.0018109746926611688,0.0,491.52347626501154,491.65131146202833,490.8786652945748,491.12408273666466
1.2000000000000006,-0.007564846322565713,-0.10202597593927987,11.679115785096394,6.24600791375839,6.276631433835018,0.0,0.011858010140235808,-0.26817828972381264,2.9538947979443524,-0.05324455703432658,0.028945983828386344,0.0,433.2742017789472,435.852346835095,434.6829498222737,434.3842836057202
1.2600000000000007,-0.006719161686402241,-0.11893136738454828,11.860228234335676,6.242965422716225,6.278495474274553,0.0,0.01613759822619859,-0.29565356548943184,3.082832094614453,-0.046066524440836205,0.03500353787093869,0.0,454.2578536537567,454.74365602932505,453.99789217752175,454.5718763361618
1.3200000000000007,-0.005673195854092594,-0.13740659593347931,12.045574652099516,6.240428103506638,6.280370545788921,0.0,0.01854943305488833,-0.32042221329390974,3.0953349377824853,-0.035640740946057604,0.022430766583518516,0.0,419.0820057588537,417.98811533861,416.8061578948016,417.71522113383446
1.3800000000000008,-0.004511788093979042,-0.15744644489844806,12.232483364249719,6.2389276426121345,6.281635658997777,0.0,0.020042138239160276,-0.34773344564456576,3.134836700741884,-0.0094572834704895,0.018248647410761897,0.0,426.64514604697484,426.28793508738306,426.26395412771893,428.4954447777375
1.4400000000000008,-0.0032829499493582832,-0.17918577222718995,12.422593414680257,6.2379352386657825,6.282951956746622,0.0,0.020800804192491463,-0.3769740143400494,3.2019719029480562,-0.03704798131898921,0.02844972160731608,0.0,435.6901131602979,436.54220800316506,437.27145237006494,434.9668741609228
1.5000000000000009,-0.0020366751167583187,-0.2028326768385524,12.619511395898309,6.235631564262686,0.001226286526568643,0.0,0.020564303981646843,-0.4114874052327322,3.361487145438715,-0.04123302496120357,0.014450286395031521,0.0,465.05967331597975,463.96187604093905,465.9810990195965,465.65317633547886
1.560000000000001,-0.0008337361346548265,-0.22856472290157528,12.825269234415824,6.235117828781117,0.002645201024177979,0.0,0.01940680269057624,-0.4463539358934478,3.4966909227726197,0.022706689590884926,0.03758388081590114,0.0,457.8754779747302,459.7123109149062,456.2387510926788,461.3154201317864
1.620000000000001,0.0002662940091367375,-0.25633581047494475,13.038028682179442,6.23637867571027,0.005706756388888401,0.0,0.016982415770448813,-0.4792043398606478,3.5949877692034238,0.017394099509169737,0.06944398332978208,0.0,446.9411934093492,449.5319536780656,448.5203227604352,448.0886212146052
1.680000000000001,0.0011785627687233545,-0.2858594635430356,13.252518151199187,6.2371748971950645,0.009614384921619923,0.0,0.013095659767672827,-0.5048509938954251,3.5547862936212717,0.003388473139265695,0.05468239012042726,0.0,404.3996138171355,403.07119615577903,403.87880348594706,402.6134455407718
1.740000000000001,0.0017082250758406066,-0.3173046310554187,13.473127110788242,6.237320539803179,0.013192331134960433,0.0,0.004143115936914523,-0.5432673628999077,3.7980592396021606,0.00043219880909811203,0.06804151037099218,0.0,491.07867362129167,492.0707382937548,492.05033800760543,491.8313785075878
1.8000000000000012,0.0016215598730535607,-0.35100806446172655,13.707357474384233,6.2370688899185875,0.016931251756104437,0.0,-0.007489542936828043,-0.580161806478368,4.008889646365643,-0.015585552531402092,0.047275682948505315,0.0,485.1148893239737,483.55538255762167,484.29796330590625,483.09169152426523
1.8600000000000012,0.0007984867825131852,-0.38681452984837517,13.951611209750089,6.236140843588789,0.019464443140381427,0.0,-0.020224636453280598,-0.6134681376788461,4.132444935937535,-0.015232261564482338,0.029469179522711744,0.0,460.37334819765647,458.9630274530465,459.5561086434777,459.584221681726
1.9200000000000013,-0.0008092012526287899,-0.42456950687702943,14.201785216805089,6.235088702597238,0.021238498722660815,0.0,-0.03353333340766874,-0.645117890374872,4.206402642821103,-0.02259381592358667,0.029763664129022083,0.0,445.60720243281565,445.63154076931335,445.14166057220854,444.5388577619521
1.9800000000000013,-0.0034265350650862295,-0.4646408476685832,14.46453799987962,6.2335035319389664,0.02291917639872132,0.0,-0.0539223470036322,-0.6907343276622451,4.550687686369714,-0.03544630878470341,0.024254123971188285,0.0,523.84670359198,523.4634997339493,524.6017509947934,523.7084498573913
2.0400000000000014,-0.00704915419669772,-0.5069258469396957,14.736550198342254,6.232464575647313,0.025243965016474412,0.0,-0.06699785365565632,-0.7188949016399807,4.51650263732187,0.0051846458704174515,0.058151033403852415,0.0,412.0360662206571,415.0231164981818,411.7190127851526,415.2985539629494
2.1000000000000014,-0.01161944831137032,-0.5511451397262161,15.01110995979506,6.233334949539014,0.028600174157782376,0.0,-0.08569199948401826,-0.7549966298281529,4.635001033746997,0.028585693117612953,0.051095431469698645,0.0,462.2828262115124,461.7284530497999,461.3280198597349,463.1721997755592
2.1600000000000015,-0.01742439622413465,-0.5975805853795682,15.294234443248202,6.235249860975292,0.032206688971228026,0.0,-0.10816422930410823,-0.7926210861253796,4.801786654305153,0.0378567762939259,0.07382367214791086,0.0,476.4600733270995,478.1969066508687,477.33437166906776,478.04171048074153
2.2200000000000015,-0.024596062680379265,-0.646130631003221,15.585283606866538,6.237288610050422,0.03695515047342646,0.0,-0.13134603169771145,-0.8254816659130887,4.89942783054298,0.024806393850067852,0.08807700498752956,0.0,457.45231725843706,458.59077727156637,458.8935136708082,457.8567044765916
2.2800000000000016,-0.03312244097962064,-0.6964502069782514,15.878582787279138,6.238461905166837,0.041932700823642755,0.0,-0.15330352119866525,-0.8517351175598807,4.87729077986431,0.00615347351906095,0.07001155735656443,0.0,421.94086393325637,420.3840211172703,421.44664031363203,419.8310688485666
2.3400000000000016,-0.04299610294935815,-0.7482758806218995,16.169341614650353,6.238401569277304,0.04645372055703856,0.0,-0.17617137737673497,-0.8757882650018287,4.814914683720921,-0.021867788237887688,0.08431698115966922,0.0,406.6973252091775,407.98176638976815,408.1097653551183,405.60056614714557
2.4000000000000017,-0.05446742497105821,-0.801694779709963,16.459534189089432,6.23741989750307,0.05229794545720523,0.0,-0.20671477018360218,-0.9049430702453731,4.8579444125231745,-0.007152961724516811,0.11547269098502261,0.0,439.7376266889055,442.319050480696,441.22894965370205,442.4423250236313
2.4600000000000017,-0.06762483677184344,-0.8566547369081962,16.74739690870032,6.237078759851414,0.05964335217522976,0.0,-0.23239089866948,-0.9271108661185754,4.737948755300783,-0.0029014864153327855,0.13358047337767615,0.0,386.39224281078936,388.111612885765,385.94790932146145,386.34912910162524
2.520000000000002,-0.08256285395914496,-0.913051464485986,17.03024663903916,6.236612505479281,0.06746747378405438,0.0,-0.266190904570769,-0.9528180287355622,4.69051840021876,-0.019924847694743387,0.12314511448795432,0.0,411.1690587004835,410.2604378942714,412.3552763377599,410.84857181758207
